chapter_code	dossier_index	dossier_label	dossier_title	origin	source_file	source_block_id	source_selector	source_topic	note
II/03	3	prob:ii03-dossier-03	Convergent implies bounded	CORPUS_GUIDED	theory-of-analysis-topology.tex	T05.EXERCISE_CHILDREN	descendant-of(sequence|sequential)	problem|exercise|solution|worked problem	Mapped source used for topic guidance; canonical problem and solution newly written.
II/03	4	prob:ii03-dossier-04	Subsequence inheritance	CORPUS_GUIDED	theory-of-analysis-topology.tex	T05.THEORY_CHILDREN	descendant-of(sequence|sequential)	definition|theorem|lemma|proposition|corollary|remark|warning|example	Mapped source used for topic guidance; canonical problem and solution newly written.
II/03	5	prob:ii03-dossier-05	A Cauchy sequence in $\mathbb Q$ without rational limit	CORPUS_GUIDED	theory-of-real-analysis.tex	T03.EXERCISE_CHILDREN	descendant-of(sequence|Cauchy sequence|convergent sequence)	problem|exercise|solution|worked problem	Mapped source used for topic guidance; canonical problem and solution newly written.
II/03	6	prob:ii03-dossier-06	Geometric-series Cauchy criterion	CORPUS_GUIDED	theory-of-real-analysis.tex	T03.THEORY_CHILDREN	descendant-of(sequence|Cauchy sequence|convergent sequence)	definition|theorem|lemma|proposition|corollary|remark|warning|example	Mapped source used for topic guidance; canonical problem and solution newly written.
II/03	7	prob:ii03-dossier-07	Recursive monotone convergence	DEVISED_TO_COMPLETE_COVERAGE	-	-	-	-	Fresh canonical problem added to complete coverage.
II/03	8	prob:ii03-dossier-08	Bounded but divergent	DEVISED_TO_COMPLETE_COVERAGE	-	-	-	-	Fresh canonical problem added to complete coverage.
II/03	9	prob:ii03-dossier-09	Limsup and liminf	DEVISED_TO_COMPLETE_COVERAGE	-	-	-	-	Fresh canonical problem added to complete coverage.
II/03	10	prob:ii03-dossier-10	Cauchy plus a convergent subsequence	DEVISED_TO_COMPLETE_COVERAGE	-	-	-	-	Fresh canonical problem added to complete coverage.
II/03	11	prob:ii03-dossier-11	Completeness of reals via tail bounds	DEVISED_TO_COMPLETE_COVERAGE	-	-	-	-	Fresh canonical problem added to complete coverage.
II/03	12	prob:ii03-dossier-12	Sequence synthesis	DEVISED_TO_COMPLETE_COVERAGE	-	-	-	-	Fresh canonical problem added to complete coverage.
II/04	1	prob:ii04-dossier-01	Interval anatomy	CORPUS_GUIDED	theory-of-analysis-topology.tex	T01.SECTION	open|closed|topology	open closed topology	Mapped source used for topic guidance; canonical problem and solution newly written.
II/04	2	prob:ii04-dossier-02	Open balls are open	CORPUS_GUIDED	theory-of-complex-analysis-topology.tex	T01.SECTION	topology|open set|closed set	topological prerequisites	Mapped source used for topic guidance; canonical problem and solution newly written.
II/04	3	prob:ii04-dossier-03	Closed balls are closed	CORPUS_GUIDED	theory-of-real-analysis.tex	T04.SECTION	open set|closed set|interior|closure	open closed sets	Mapped source used for topic guidance; canonical problem and solution newly written.
II/04	4	prob:ii04-dossier-04	Sphere is closed	CORPUS_GUIDED	theory-of-analysis-topology.tex	T01.EXERCISE_CHILDREN	descendant-of(open|closed|topology)	problem|exercise|solution|worked problem	Mapped source used for topic guidance; canonical problem and solution newly written.
II/04	5	prob:ii04-dossier-05	Boundary criterion	CORPUS_GUIDED	theory-of-analysis-topology.tex	T01.THEORY_CHILDREN	descendant-of(open|closed|topology)	definition|theorem|lemma|proposition|corollary|remark|warning|example	Mapped source used for topic guidance; canonical problem and solution newly written.
II/04	6	prob:ii04-dossier-06	Closure of rationals	CORPUS_GUIDED	theory-of-complex-analysis-topology.tex	T01.EXERCISE_CHILDREN	descendant-of(topology|open set|closed set)	problem|exercise|solution|worked problem	Mapped source used for topic guidance; canonical problem and solution newly written.
II/04	7	prob:ii04-dossier-07	Interior of rationals	CORPUS_GUIDED	theory-of-complex-analysis-topology.tex	T01.THEORY_CHILDREN	descendant-of(topology|open set|closed set)	definition|theorem|lemma|proposition|corollary|remark|warning|example	Mapped source used for topic guidance; canonical problem and solution newly written.
II/04	8	prob:ii04-dossier-08	A clopen subspace piece	CORPUS_GUIDED	theory-of-real-analysis.tex	T04.EXERCISE_CHILDREN	descendant-of(open set|closed set|interior|closure)	problem|exercise|solution|worked problem	Mapped source used for topic guidance; canonical problem and solution newly written.
II/04	9	prob:ii04-dossier-09	Closure of a finite union	CORPUS_GUIDED	theory-of-real-analysis.tex	T04.THEORY_CHILDREN	descendant-of(open set|closed set|interior|closure)	definition|theorem|lemma|proposition|corollary|remark|warning|example	Mapped source used for topic guidance; canonical problem and solution newly written.
II/04	10	prob:ii04-dossier-10	Interior of an intersection	DEVISED_TO_COMPLETE_COVERAGE	-	-	-	-	Fresh canonical problem added to complete coverage.
II/04	11	prob:ii04-dossier-11	Limit-point sequence	DEVISED_TO_COMPLETE_COVERAGE	-	-	-	-	Fresh canonical problem added to complete coverage.
II/04	12	prob:ii04-dossier-12	Topology synthesis	DEVISED_TO_COMPLETE_COVERAGE	-	-	-	-	Fresh canonical problem added to complete coverage.
II/05	1	prob:ii05-dossier-01	Discrete metric topology	CORPUS_GUIDED	theory-of-analysis-topology.tex	T02.SECTION	metric|metrizable|Hausdorff	metric and metrizability	Mapped source used for topic guidance; canonical problem and solution newly written.
II/05	2	prob:ii05-dossier-02	Norm gives a metric	CORPUS_GUIDED	theory-of-analysis.tex	T03.SECTION	metric|isometr|distance preserving	metric and isometry	Mapped source used for topic guidance; canonical problem and solution newly written.
II/05	3	prob:ii05-dossier-03	Distance to a fixed point is Lipschitz	CORPUS_GUIDED	theory-of-real-analysis.tex	T05.SECTION	metric space|continuous|continuity	metric spaces continuity	Mapped source used for topic guidance; canonical problem and solution newly written.
II/05	4	prob:ii05-dossier-04	A sequential discontinuity witness	CORPUS_GUIDED	theory-of-analysis-topology.tex	T02.EXERCISE_CHILDREN	descendant-of(metric|metrizable|Hausdorff)	problem|exercise|solution|worked problem	Mapped source used for topic guidance; canonical problem and solution newly written.
II/05	5	prob:ii05-dossier-05	Square is not uniformly continuous on $\mathbb R$	CORPUS_GUIDED	theory-of-analysis-topology.tex	T02.THEORY_CHILDREN	descendant-of(metric|metrizable|Hausdorff)	definition|theorem|lemma|proposition|corollary|remark|warning|example	Mapped source used for topic guidance; canonical problem and solution newly written.
II/05	6	prob:ii05-dossier-06	Square on a bounded interval	CORPUS_GUIDED	theory-of-analysis.tex	T03.EXERCISE_CHILDREN	descendant-of(metric|isometr|distance preserving)	problem|exercise|solution|worked problem	Mapped source used for topic guidance; canonical problem and solution newly written.
II/05	7	prob:ii05-dossier-07	Composition	CORPUS_GUIDED	theory-of-analysis.tex	T03.THEORY_CHILDREN	descendant-of(metric|isometr|distance preserving)	definition|theorem|lemma|proposition|corollary|remark|warning|example	Mapped source used for topic guidance; canonical problem and solution newly written.
II/05	8	prob:ii05-dossier-08	A bounded equivalent metric	CORPUS_GUIDED	theory-of-real-analysis.tex	T05.EXERCISE_CHILDREN	descendant-of(metric space|continuous|continuity)	problem|exercise|solution|worked problem	Mapped source used for topic guidance; canonical problem and solution newly written.
II/05	9	prob:ii05-dossier-09	Closed-set criterion	CORPUS_GUIDED	theory-of-real-analysis.tex	T05.THEORY_CHILDREN	descendant-of(metric space|continuous|continuity)	definition|theorem|lemma|proposition|corollary|remark|warning|example	Mapped source used for topic guidance; canonical problem and solution newly written.
II/05	10	prob:ii05-dossier-10	Uniform continuity preserves Cauchy sequences	DEVISED_TO_COMPLETE_COVERAGE	-	-	-	-	Fresh canonical problem added to complete coverage.
II/05	11	prob:ii05-dossier-11	Lipschitz diameter control	DEVISED_TO_COMPLETE_COVERAGE	-	-	-	-	Fresh canonical problem added to complete coverage.
II/05	12	prob:ii05-dossier-12	Continuity synthesis	DEVISED_TO_COMPLETE_COVERAGE	-	-	-	-	Fresh canonical problem added to complete coverage.
II/06	1	prob:ii06-dossier-01	Open interval is not compact	CORPUS_GUIDED	theory-of-analysis-topology.tex	T03.SECTION	compact	compactness	Mapped source used for topic guidance; canonical problem and solution newly written.
II/06	2	prob:ii06-dossier-02	Sequential noncompactness	CORPUS_GUIDED	theory-of-analysis.tex	T01.SECTION	compact|sequentially compact	compactness	Mapped source used for topic guidance; canonical problem and solution newly written.
II/06	3	prob:ii06-dossier-03	Compact sets are closed	CORPUS_GUIDED	theory-of-complex-analysis-topology.tex	T02.SECTION	compact|connected	compactness connectedness	Mapped source used for topic guidance; canonical problem and solution newly written.
II/06	4	prob:ii06-dossier-04	Compact sets are bounded	CORPUS_GUIDED	theory-of-real-analysis.tex	T06.SECTION	compact|Heine-Borel|Bolzano-Weierstrass	compactness	Mapped source used for topic guidance; canonical problem and solution newly written.
II/06	5	prob:ii06-dossier-05	Continuous real functions are bounded	CORPUS_GUIDED	theory-of-analysis-topology.tex	T03.EXERCISE_CHILDREN	descendant-of(compact)	problem|exercise|solution|worked problem	Mapped source used for topic guidance; canonical problem and solution newly written.
II/06	6	prob:ii06-dossier-06	Positive distance between disjoint compact sets	CORPUS_GUIDED	theory-of-analysis-topology.tex	T03.THEORY_CHILDREN	descendant-of(compact)	definition|theorem|lemma|proposition|corollary|remark|warning|example	Mapped source used for topic guidance; canonical problem and solution newly written.
II/06	7	prob:ii06-dossier-07	Finite intersection property	CORPUS_GUIDED	theory-of-analysis.tex	T01.EXERCISE_CHILDREN	descendant-of(compact|sequentially compact)	problem|exercise|solution|worked problem	Mapped source used for topic guidance; canonical problem and solution newly written.
II/06	8	prob:ii06-dossier-08	Nested compact sets	CORPUS_GUIDED	theory-of-analysis.tex	T01.THEORY_CHILDREN	descendant-of(compact|sequentially compact)	definition|theorem|lemma|proposition|corollary|remark|warning|example	Mapped source used for topic guidance; canonical problem and solution newly written.
II/06	9	prob:ii06-dossier-09	Heine--Cantor contradiction sequence	CORPUS_GUIDED	theory-of-complex-analysis-topology.tex	T02.EXERCISE_CHILDREN	descendant-of(compact|connected)	problem|exercise|solution|worked problem	Mapped source used for topic guidance; canonical problem and solution newly written.
II/06	10	prob:ii06-dossier-10	Bolzano--Weierstrass by nested boxes	CORPUS_GUIDED	theory-of-complex-analysis-topology.tex	T02.THEORY_CHILDREN	descendant-of(compact|connected)	definition|theorem|lemma|proposition|corollary|remark|warning|example	Mapped source used for topic guidance; canonical problem and solution newly written.
II/06	11	prob:ii06-dossier-11	Closed subset of compact is compact	CORPUS_GUIDED	theory-of-real-analysis.tex	T06.EXERCISE_CHILDREN	descendant-of(compact|Heine-Borel|Bolzano-Weierstrass)	problem|exercise|solution|worked problem	Mapped source used for topic guidance; canonical problem and solution newly written.
II/06	12	prob:ii06-dossier-12	Compactness synthesis	CORPUS_GUIDED	theory-of-real-analysis.tex	T06.THEORY_CHILDREN	descendant-of(compact|Heine-Borel|Bolzano-Weierstrass)	definition|theorem|lemma|proposition|corollary|remark|warning|example	Mapped source used for topic guidance; canonical problem and solution newly written.
II/07	1	prob:ii07-dossier-01	Clopen criterion	CORPUS_GUIDED	theory-of-analysis-topology.tex	T04.SECTION	connected|path connected	connectedness	Mapped source used for topic guidance; canonical problem and solution newly written.
II/07	2	prob:ii07-dossier-02	Punctured line	CORPUS_GUIDED	theory-of-analysis.tex	T02.SECTION	connected|intermediate value	connectedness	Mapped source used for topic guidance; canonical problem and solution newly written.
II/07	3	prob:ii07-dossier-03	Connected subsets of the line	CORPUS_GUIDED	theory-of-real-analysis.tex	T07.SECTION	connected|path connected	connectedness	Mapped source used for topic guidance; canonical problem and solution newly written.
II/07	4	prob:ii07-dossier-04	Intermediate-value theorem	CORPUS_GUIDED	theory-of-analysis-topology.tex	T04.EXERCISE_CHILDREN	descendant-of(connected|path connected)	problem|exercise|solution|worked problem	Mapped source used for topic guidance; canonical problem and solution newly written.
II/07	5	prob:ii07-dossier-05	Convex implies path connected	CORPUS_GUIDED	theory-of-analysis-topology.tex	T04.THEORY_CHILDREN	descendant-of(connected|path connected)	definition|theorem|lemma|proposition|corollary|remark|warning|example	Mapped source used for topic guidance; canonical problem and solution newly written.
II/07	6	prob:ii07-dossier-06	Path components are disjoint	CORPUS_GUIDED	theory-of-analysis.tex	T02.EXERCISE_CHILDREN	descendant-of(connected|intermediate value)	problem|exercise|solution|worked problem	Mapped source used for topic guidance; canonical problem and solution newly written.
II/07	7	prob:ii07-dossier-07	Union through a common point	CORPUS_GUIDED	theory-of-analysis.tex	T02.THEORY_CHILDREN	descendant-of(connected|intermediate value)	definition|theorem|lemma|proposition|corollary|remark|warning|example	Mapped source used for topic guidance; canonical problem and solution newly written.
II/07	8	prob:ii07-dossier-08	Closure preserves connectedness	CORPUS_GUIDED	theory-of-real-analysis.tex	T07.EXERCISE_CHILDREN	descendant-of(connected|path connected)	problem|exercise|solution|worked problem	Mapped source used for topic guidance; canonical problem and solution newly written.
II/07	9	prob:ii07-dossier-09	Continuous image of a path	CORPUS_GUIDED	theory-of-real-analysis.tex	T07.THEORY_CHILDREN	descendant-of(connected|path connected)	definition|theorem|lemma|proposition|corollary|remark|warning|example	Mapped source used for topic guidance; canonical problem and solution newly written.
II/07	10	prob:ii07-dossier-10	Components are closed	DEVISED_TO_COMPLETE_COVERAGE	-	-	-	-	Fresh canonical problem added to complete coverage.
II/07	11	prob:ii07-dossier-11	Products of path-connected spaces	DEVISED_TO_COMPLETE_COVERAGE	-	-	-	-	Fresh canonical problem added to complete coverage.
II/07	12	prob:ii07-dossier-12	Connectedness synthesis	DEVISED_TO_COMPLETE_COVERAGE	-	-	-	-	Fresh canonical problem added to complete coverage.
