chapter_code	dossier_index	dossier_label	dossier_title	origin	source_file	source_block_id	source_selector	source_topic	note
V/10	6	prob:v10-dossier-06	Associativity and symmetry diagnostic	CORPUS_GUIDED	theory-of-commutative-algebra-1.tex	T04.EXERCISE_CHILDREN	descendant-of(tensor product)	problem|exercise|solution|worked problem	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
V/10	7	prob:v10-dossier-07	Right exactness diagnostic	CORPUS_GUIDED	theory-of-commutative-algebra-1.tex	T04.THEORY_CHILDREN	descendant-of(tensor product)	definition|theorem|lemma|proposition|corollary|remark|warning|example	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
V/10	8	prob:v10-dossier-08	Localization diagnostic	CORPUS_GUIDED	theory-of-commutative-algebra-2.tex	T01.EXERCISE_CHILDREN	descendant-of(tensor|quotient)	problem|exercise|solution|worked problem	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
V/10	9	prob:v10-dossier-09	Universal property proof dossier	CORPUS_GUIDED	theory-of-commutative-algebra-2.tex	T01.THEORY_CHILDREN	descendant-of(tensor|quotient)	definition|theorem|lemma|proposition|corollary|remark|warning|example	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
V/10	10	prob:v10-dossier-10	Quotient tensor identity proof dossier	CORPUS_GUIDED	theory-of-commutative-algebra-5-professional-v2.tex	T03.EXERCISE_CHILDREN	descendant-of(tensor-Hom|Hom.*tensor)	problem|exercise|solution|worked problem	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
V/10	11	prob:v10-dossier-11	Right exactness of tensor proof dossier	CORPUS_GUIDED	theory-of-commutative-algebra-5-professional-v2.tex	T03.THEORY_CHILDREN	descendant-of(tensor-Hom|Hom.*tensor)	definition|theorem|lemma|proposition|corollary|remark|warning|example	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
V/10	12	prob:v10-dossier-12	Chapter synthesis	CORPUS_GUIDED	theory-of-commutative-algebra-5-professional.tex	T03.EXERCISE_CHILDREN	descendant-of(tensor-Hom|Hom.*tensor)	problem|exercise|solution|worked problem	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
V/11	1	prob:v11-dossier-01	Scalar extension diagnostic	CORPUS_GUIDED	theory-of-commutative-algebra-1.tex	T05.SECTION	A/I|quotient.*tensor|base change	quotient tensor base change	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
V/11	2	prob:v11-dossier-02	Restriction of scalars diagnostic	CORPUS_GUIDED	theory-of-commutative-algebra-1s.tex	T01.SECTION	A/I|M/IM|tensor	tensor quotient identity	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
V/11	3	prob:v11-dossier-03	Quotient base change diagnostic	CORPUS_GUIDED	theory-of-commutative-algebra-2.tex	T02.SECTION	base change|fiber	base change	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
V/11	4	prob:v11-dossier-04	Submodule caution diagnostic	CORPUS_GUIDED	theory-of-commutative-algebra-1.tex	T05.EXERCISE_CHILDREN	descendant-of(A/I|quotient.*tensor|base change)	problem|exercise|solution|worked problem	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
V/11	5	prob:v11-dossier-05	Presentations diagnostic	CORPUS_GUIDED	theory-of-commutative-algebra-1.tex	T05.THEORY_CHILDREN	descendant-of(A/I|quotient.*tensor|base change)	definition|theorem|lemma|proposition|corollary|remark|warning|example	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
V/11	6	prob:v11-dossier-06	Localization as base change diagnostic	CORPUS_GUIDED	theory-of-commutative-algebra-1s.tex	T01.EXERCISE_CHILDREN	descendant-of(A/I|M/IM|tensor)	problem|exercise|solution|worked problem	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
V/11	7	prob:v11-dossier-07	Residue-field fibers diagnostic	CORPUS_GUIDED	theory-of-commutative-algebra-1s.tex	T01.THEORY_CHILDREN	descendant-of(A/I|M/IM|tensor)	definition|theorem|lemma|proposition|corollary|remark|warning|example	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
V/11	8	prob:v11-dossier-08	Iterated base change diagnostic	CORPUS_GUIDED	theory-of-commutative-algebra-2.tex	T02.EXERCISE_CHILDREN	descendant-of(base change|fiber)	problem|exercise|solution|worked problem	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
V/11	9	prob:v11-dossier-09	Quotient under base change proof dossier	CORPUS_GUIDED	theory-of-commutative-algebra-2.tex	T02.THEORY_CHILDREN	descendant-of(base change|fiber)	definition|theorem|lemma|proposition|corollary|remark|warning|example	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
V/11	10	prob:v11-dossier-10	Transitivity of base change proof dossier	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
V/11	11	prob:v11-dossier-11	Base change of a cokernel proof dossier	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
V/11	12	prob:v11-dossier-12	Chapter synthesis	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
V/12	1	prob:v12-dossier-01	Hom modules diagnostic	CORPUS_GUIDED	theory-of-commutative-algebra-5-professional-v2.tex	T01.SECTION	Hom|localization of Hom	Hom and localization	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
V/12	2	prob:v12-dossier-02	Contravariance and covariance diagnostic	CORPUS_GUIDED	theory-of-commutative-algebra-5-professional-v2.tex	T02.SECTION	finitely generated|finitely presented|presentation	finitely generated/presented modules	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
V/12	3	prob:v12-dossier-03	Left exactness diagnostic	CORPUS_GUIDED	theory-of-commutative-algebra-5-professional.tex	T01.SECTION	Hom|localization of Hom	Hom and localization	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
V/12	4	prob:v12-dossier-04	Finite generation diagnostic	CORPUS_GUIDED	theory-of-commutative-algebra-5-professional.tex	T02.SECTION	finitely generated|finitely presented|presentation	finitely generated/presented modules	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
V/12	5	prob:v12-dossier-05	Finite presentation diagnostic	CORPUS_GUIDED	theory-of-commutative-algebra-5.tex	T01.SECTION	Hom|localization of Hom	Hom and localization	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
V/12	6	prob:v12-dossier-06	Generators and relations diagnostic	CORPUS_GUIDED	theory-of-commutative-algebra-5.tex	T02.SECTION	finitely generated|finitely presented|presentation	finitely generated/presented modules	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
V/12	7	prob:v12-dossier-07	Hom and filtered colimits diagnostic	CORPUS_GUIDED	theory-of-commutative-algebra-5-professional-v2.tex	T01.EXERCISE_CHILDREN	descendant-of(Hom|localization of Hom)	problem|exercise|solution|worked problem	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
V/12	8	prob:v12-dossier-08	Base change of presentations diagnostic	CORPUS_GUIDED	theory-of-commutative-algebra-5-professional-v2.tex	T01.THEORY_CHILDREN	descendant-of(Hom|localization of Hom)	definition|theorem|lemma|proposition|corollary|remark|warning|example	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
V/12	9	prob:v12-dossier-09	Finite presentation criterion proof dossier	CORPUS_GUIDED	theory-of-commutative-algebra-5-professional-v2.tex	T02.EXERCISE_CHILDREN	descendant-of(finitely generated|finitely presented|presentation)	problem|exercise|solution|worked problem	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
V/12	10	prob:v12-dossier-10	Hom is left exact proof dossier	CORPUS_GUIDED	theory-of-commutative-algebra-5-professional-v2.tex	T02.THEORY_CHILDREN	descendant-of(finitely generated|finitely presented|presentation)	definition|theorem|lemma|proposition|corollary|remark|warning|example	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
V/12	11	prob:v12-dossier-11	Localization of Hom for finitely presented modules proof dossier	CORPUS_GUIDED	theory-of-commutative-algebra-5-professional.tex	T01.EXERCISE_CHILDREN	descendant-of(Hom|localization of Hom)	problem|exercise|solution|worked problem	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
V/12	12	prob:v12-dossier-12	Chapter synthesis	CORPUS_GUIDED	theory-of-commutative-algebra-5-professional.tex	T01.THEORY_CHILDREN	descendant-of(Hom|localization of Hom)	definition|theorem|lemma|proposition|corollary|remark|warning|example	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
V/13	1	prob:v13-dossier-01	Free modules diagnostic	CORPUS_GUIDED	theory-of-commutative-algebra-16.tex	T02.SECTION	free module|projective	free/projective modules	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
V/13	2	prob:v13-dossier-02	Rank diagnostic	CORPUS_GUIDED	theory-of-commutative-algebra-16.tex	T02.EXERCISE_CHILDREN	descendant-of(free module|projective)	problem|exercise|solution|worked problem	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
V/13	3	prob:v13-dossier-03	Projective modules diagnostic	CORPUS_GUIDED	theory-of-commutative-algebra-16.tex	T02.THEORY_CHILDREN	descendant-of(free module|projective)	definition|theorem|lemma|proposition|corollary|remark|warning|example	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
V/13	4	prob:v13-dossier-04	Direct summands diagnostic	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
V/13	5	prob:v13-dossier-05	Idempotent matrices diagnostic	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
V/13	6	prob:v13-dossier-06	Splitting exact sequences diagnostic	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
V/13	7	prob:v13-dossier-07	Hom exactness diagnostic	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
V/13	8	prob:v13-dossier-08	Localization diagnostic	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
V/13	9	prob:v13-dossier-09	Projective summand criterion proof dossier	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
V/13	10	prob:v13-dossier-10	Splitting criterion proof dossier	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
V/13	11	prob:v13-dossier-11	Hom exactness criterion proof dossier	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
V/13	12	prob:v13-dossier-12	Chapter synthesis	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
V/14	1	prob:v14-dossier-01	Definition of flatness diagnostic	CORPUS_GUIDED	theory-of-commutative-algebra-1.tex	T06.SECTION	flat|faithfully flat	flatness	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
V/14	2	prob:v14-dossier-02	Injection test diagnostic	CORPUS_GUIDED	theory-of-commutative-algebra-16.tex	T03.SECTION	flat module|flatness	flat modules	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
V/14	3	prob:v14-dossier-03	Free and projective modules diagnostic	CORPUS_GUIDED	theory-of-commutative-algebra-1.tex	T06.EXERCISE_CHILDREN	descendant-of(flat|faithfully flat)	problem|exercise|solution|worked problem	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
V/14	4	prob:v14-dossier-04	Localization diagnostic	CORPUS_GUIDED	theory-of-commutative-algebra-1.tex	T06.THEORY_CHILDREN	descendant-of(flat|faithfully flat)	definition|theorem|lemma|proposition|corollary|remark|warning|example	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
V/14	5	prob:v14-dossier-05	Filtered colimits diagnostic	CORPUS_GUIDED	theory-of-commutative-algebra-16.tex	T03.EXERCISE_CHILDREN	descendant-of(flat module|flatness)	problem|exercise|solution|worked problem	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
V/14	6	prob:v14-dossier-06	Ideal criterion diagnostic	CORPUS_GUIDED	theory-of-commutative-algebra-16.tex	T03.THEORY_CHILDREN	descendant-of(flat module|flatness)	definition|theorem|lemma|proposition|corollary|remark|warning|example	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
V/14	7	prob:v14-dossier-07	Tor preview diagnostic	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
V/14	8	prob:v14-dossier-08	Faithful flatness diagnostic	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
V/14	9	prob:v14-dossier-09	Free implies flat proof dossier	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
V/14	10	prob:v14-dossier-10	Projective implies flat proof dossier	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
V/14	11	prob:v14-dossier-11	Localization is flat proof dossier	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
V/14	12	prob:v14-dossier-12	Chapter synthesis	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
V/15	1	prob:v15-dossier-01	ACC on submodules diagnostic	CORPUS_GUIDED	theory-of-commutative-algebra-4.tex	T02.SECTION	Noetherian|Krull intersection	Noetherian completion	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
V/15	2	prob:v15-dossier-02	Finite-generation criterion diagnostic	CORPUS_GUIDED	theory-of-commutative-algebra-6.tex	T03.SECTION	Noetherian module|Noetherian ring	Noetherian modules	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
V/15	3	prob:v15-dossier-03	Noetherian rings diagnostic	CORPUS_GUIDED	theory-of-commutative-algebra-4.tex	T02.EXERCISE_CHILDREN	descendant-of(Noetherian|Krull intersection)	problem|exercise|solution|worked problem	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
V/15	4	prob:v15-dossier-04	Exact sequences diagnostic	CORPUS_GUIDED	theory-of-commutative-algebra-4.tex	T02.THEORY_CHILDREN	descendant-of(Noetherian|Krull intersection)	definition|theorem|lemma|proposition|corollary|remark|warning|example	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
V/15	5	prob:v15-dossier-05	Finite modules diagnostic	CORPUS_GUIDED	theory-of-commutative-algebra-6.tex	T03.EXERCISE_CHILDREN	descendant-of(Noetherian module|Noetherian ring)	problem|exercise|solution|worked problem	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
V/15	6	prob:v15-dossier-06	Quotients diagnostic	CORPUS_GUIDED	theory-of-commutative-algebra-6.tex	T03.THEORY_CHILDREN	descendant-of(Noetherian module|Noetherian ring)	definition|theorem|lemma|proposition|corollary|remark|warning|example	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
V/15	7	prob:v15-dossier-07	Hilbert basis theorem diagnostic	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
V/15	8	prob:v15-dossier-08	Finite-type algebras diagnostic	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
V/15	9	prob:v15-dossier-09	Finite-generation criterion proof dossier	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
V/15	10	prob:v15-dossier-10	Exact-sequence criterion proof dossier	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
V/15	11	prob:v15-dossier-11	Hilbert basis theorem proof dossier	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
V/15	12	prob:v15-dossier-12	Chapter synthesis	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
V/16	1	prob:v16-dossier-01	Definition diagnostic	CORPUS_GUIDED	theory-of-commutative-algebra-14.tex	T03.SECTION	local criterion|support	support/local criteria	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
V/16	2	prob:v16-dossier-02	Annihilator diagnostic	CORPUS_GUIDED	theory-of-commutative-algebra-1s.tex	T03.SECTION	support	support	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
V/16	3	prob:v16-dossier-03	Finite-module support diagnostic	CORPUS_GUIDED	theory-of-commutative-algebra-6.tex	T01.SECTION	support of a module|Supp	support	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
V/16	4	prob:v16-dossier-04	Cyclic modules diagnostic	CORPUS_GUIDED	theory-of-commutative-algebra-14.tex	T03.EXERCISE_CHILDREN	descendant-of(local criterion|support)	problem|exercise|solution|worked problem	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
V/16	5	prob:v16-dossier-05	Exact sequences diagnostic	CORPUS_GUIDED	theory-of-commutative-algebra-14.tex	T03.THEORY_CHILDREN	descendant-of(local criterion|support)	definition|theorem|lemma|proposition|corollary|remark|warning|example	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
V/16	6	prob:v16-dossier-06	Direct sums diagnostic	CORPUS_GUIDED	theory-of-commutative-algebra-1s.tex	T03.EXERCISE_CHILDREN	descendant-of(support)	problem|exercise|solution|worked problem	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
V/16	7	prob:v16-dossier-07	Tensor products diagnostic	CORPUS_GUIDED	theory-of-commutative-algebra-1s.tex	T03.THEORY_CHILDREN	descendant-of(support)	definition|theorem|lemma|proposition|corollary|remark|warning|example	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
V/16	8	prob:v16-dossier-08	Localization diagnostic	CORPUS_GUIDED	theory-of-commutative-algebra-6.tex	T01.EXERCISE_CHILDREN	descendant-of(support of a module|Supp)	problem|exercise|solution|worked problem	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
V/16	9	prob:v16-dossier-09	Support of a finite module proof dossier	CORPUS_GUIDED	theory-of-commutative-algebra-6.tex	T01.THEORY_CHILDREN	descendant-of(support of a module|Supp)	definition|theorem|lemma|proposition|corollary|remark|warning|example	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
V/16	10	prob:v16-dossier-10	Support in a short exact sequence proof dossier	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
V/16	11	prob:v16-dossier-11	Maximal-local detection proof dossier	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
V/16	12	prob:v16-dossier-12	Chapter synthesis	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
V/17	1	prob:v17-dossier-01	Definition diagnostic	CORPUS_GUIDED	theory-of-commutative-algebra-1s.tex	T02.SECTION	associated prime|Ass	associated primes	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
V/17	2	prob:v17-dossier-02	Cyclic submodules diagnostic	CORPUS_GUIDED	theory-of-commutative-algebra-6.tex	T02.SECTION	associated prime|Ass	associated primes	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
V/17	3	prob:v17-dossier-03	Existence in Noetherian modules diagnostic	CORPUS_GUIDED	theory-of-commutative-algebra-1s.tex	T02.EXERCISE_CHILDREN	descendant-of(associated prime|Ass)	problem|exercise|solution|worked problem	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
V/17	4	prob:v17-dossier-04	Containment in support diagnostic	CORPUS_GUIDED	theory-of-commutative-algebra-1s.tex	T02.THEORY_CHILDREN	descendant-of(associated prime|Ass)	definition|theorem|lemma|proposition|corollary|remark|warning|example	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
V/17	5	prob:v17-dossier-05	Minimal support primes diagnostic	CORPUS_GUIDED	theory-of-commutative-algebra-6.tex	T02.EXERCISE_CHILDREN	descendant-of(associated prime|Ass)	problem|exercise|solution|worked problem	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
V/17	6	prob:v17-dossier-06	Exact sequence behavior diagnostic	CORPUS_GUIDED	theory-of-commutative-algebra-6.tex	T02.THEORY_CHILDREN	descendant-of(associated prime|Ass)	definition|theorem|lemma|proposition|corollary|remark|warning|example	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
V/17	7	prob:v17-dossier-07	Localization diagnostic	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
V/17	8	prob:v17-dossier-08	Zero divisors diagnostic	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
V/17	9	prob:v17-dossier-09	Associated prime existence proof dossier	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
V/17	10	prob:v17-dossier-10	Associated implies support proof dossier	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
V/17	11	prob:v17-dossier-11	Minimal support primes are associated proof dossier	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
V/17	12	prob:v17-dossier-12	Chapter synthesis	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
V/18	1	prob:v18-dossier-01	I-adic filtration diagnostic	CORPUS_GUIDED	theory-of-commutative-algebra-3.tex	T01.SECTION	I-adic|adic|completion	I-adic topology	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
V/18	2	prob:v18-dossier-02	I-adic topology diagnostic	CORPUS_GUIDED	theory-of-commutative-algebra-4.tex	T01.SECTION	completion|complete ring|I-adic	completion	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
V/18	3	prob:v18-dossier-03	Separatedness diagnostic	CORPUS_GUIDED	theory-of-commutative-algebra-4.tex	T03.SECTION	local ring|m-adic	local completion	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
V/18	4	prob:v18-dossier-04	Completion diagnostic	CORPUS_GUIDED	theory-of-commutative-algebra-3.tex	T01.EXERCISE_CHILDREN	descendant-of(I-adic|adic|completion)	problem|exercise|solution|worked problem	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
V/18	5	prob:v18-dossier-05	Ring completion diagnostic	CORPUS_GUIDED	theory-of-commutative-algebra-3.tex	T01.THEORY_CHILDREN	descendant-of(I-adic|adic|completion)	definition|theorem|lemma|proposition|corollary|remark|warning|example	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
V/18	6	prob:v18-dossier-06	Universal approximation diagnostic	CORPUS_GUIDED	theory-of-commutative-algebra-4.tex	T01.EXERCISE_CHILDREN	descendant-of(completion|complete ring|I-adic)	problem|exercise|solution|worked problem	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
V/18	7	prob:v18-dossier-07	Examples diagnostic	CORPUS_GUIDED	theory-of-commutative-algebra-4.tex	T01.THEORY_CHILDREN	descendant-of(completion|complete ring|I-adic)	definition|theorem|lemma|proposition|corollary|remark|warning|example	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
V/18	8	prob:v18-dossier-08	Krull intersection preview diagnostic	CORPUS_GUIDED	theory-of-commutative-algebra-4.tex	T03.EXERCISE_CHILDREN	descendant-of(local ring|m-adic)	problem|exercise|solution|worked problem	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
V/18	9	prob:v18-dossier-09	Inverse-limit description proof dossier	CORPUS_GUIDED	theory-of-commutative-algebra-4.tex	T03.THEORY_CHILDREN	descendant-of(local ring|m-adic)	definition|theorem|lemma|proposition|corollary|remark|warning|example	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
V/18	10	prob:v18-dossier-10	Completion map kernel proof dossier	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
V/18	11	prob:v18-dossier-11	Power-series completion proof dossier	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
V/18	12	prob:v18-dossier-12	Chapter synthesis	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
