chapter_code	dossier_index	dossier_label	dossier_title	origin	source_file	source_block_id	source_selector	source_topic	note
IV/10	2	prob:iv10-dossier-02	Simple poles diagnostic	CORPUS_GUIDED	theory-of-complex-analysis-2.tex	T06.SECTION	residue	residues	Retained corpus rule guided the canonical dossier; statement and solution newly authored.
IV/10	3	prob:iv10-dossier-03	Higher-order poles diagnostic	CORPUS_GUIDED	theory-of-complex-analysis-next.tex	T02.SECTION	residue|real integral	residues and integrals	Retained corpus rule guided the canonical dossier; statement and solution newly authored.
IV/10	4	prob:iv10-dossier-04	Residue theorem diagnostic	CORPUS_GUIDED	theory-of-disitrbutions.tex	T03.SECTION	contour|residue|Cauchy	complex contour methods	Retained corpus rule guided the canonical dossier; statement and solution newly authored.
IV/10	5	prob:iv10-dossier-05	Local-to-global principle diagnostic	CORPUS_GUIDED	theory-of-analysis-FD.tex	T09.EXERCISE_CHILDREN	descendant-of(contour|residue|complex integral)	problem|exercise|solution|worked problem	Retained corpus rule guided the canonical dossier; statement and solution newly authored.
IV/10	6	prob:iv10-dossier-06	Residue at infinity diagnostic	CORPUS_GUIDED	theory-of-analysis-FD.tex	T09.THEORY_CHILDREN	descendant-of(contour|residue|complex integral)	definition|theorem|lemma|proposition|corollary|remark|warning|example	Retained corpus rule guided the canonical dossier; statement and solution newly authored.
IV/10	7	prob:iv10-dossier-07	Logarithmic derivative diagnostic	CORPUS_GUIDED	theory-of-complex-analysis-2.tex	T06.EXERCISE_CHILDREN	descendant-of(residue)	problem|exercise|solution|worked problem	Retained corpus rule guided the canonical dossier; statement and solution newly authored.
IV/10	8	prob:iv10-dossier-08	Residue theorem proof dossier	CORPUS_GUIDED	theory-of-complex-analysis-2.tex	T06.THEORY_CHILDREN	descendant-of(residue)	definition|theorem|lemma|proposition|corollary|remark|warning|example	Retained corpus rule guided the canonical dossier; statement and solution newly authored.
IV/10	9	prob:iv10-dossier-09	Simple-pole formula proof dossier	CORPUS_GUIDED	theory-of-complex-analysis-next.tex	T02.EXERCISE_CHILDREN	descendant-of(residue|real integral)	problem|exercise|solution|worked problem	Retained corpus rule guided the canonical dossier; statement and solution newly authored.
IV/10	10	prob:iv10-dossier-10	Higher-pole residue formula proof dossier	CORPUS_GUIDED	theory-of-complex-analysis-next.tex	T02.THEORY_CHILDREN	descendant-of(residue|real integral)	definition|theorem|lemma|proposition|corollary|remark|warning|example	Retained corpus rule guided the canonical dossier; statement and solution newly authored.
IV/10	11	prob:iv10-dossier-11	Global residue balance proof dossier	CORPUS_GUIDED	theory-of-disitrbutions.tex	T03.EXERCISE_CHILDREN	descendant-of(contour|residue|Cauchy)	problem|exercise|solution|worked problem	Retained corpus rule guided the canonical dossier; statement and solution newly authored.
IV/10	12	prob:iv10-dossier-12	Chapter synthesis	CORPUS_GUIDED	theory-of-disitrbutions.tex	T03.THEORY_CHILDREN	descendant-of(contour|residue|Cauchy)	definition|theorem|lemma|proposition|corollary|remark|warning|example	Retained corpus rule guided the canonical dossier; statement and solution newly authored.
IV/11	1	prob:iv11-dossier-01	Contour selection diagnostic	CORPUS_GUIDED	theory-of-complex-analysis-2.tex	T07.SECTION	real integral|improper integral	real integrals	Retained corpus rule guided the canonical dossier; statement and solution newly authored.
IV/11	2	prob:iv11-dossier-02	Even rational integrals diagnostic	CORPUS_GUIDED	theory-of-complex-analysis-2.tex	T07.EXERCISE_CHILDREN	descendant-of(real integral|improper integral)	problem|exercise|solution|worked problem	Retained corpus rule guided the canonical dossier; statement and solution newly authored.
IV/11	3	prob:iv11-dossier-03	Decay on large arcs diagnostic	CORPUS_GUIDED	theory-of-complex-analysis-2.tex	T07.THEORY_CHILDREN	descendant-of(real integral|improper integral)	definition|theorem|lemma|proposition|corollary|remark|warning|example	Retained corpus rule guided the canonical dossier; statement and solution newly authored.
IV/11	4	prob:iv11-dossier-04	Jordan-type estimates diagnostic	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete coverage.
IV/11	5	prob:iv11-dossier-05	Principal values diagnostic	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete coverage.
IV/11	6	prob:iv11-dossier-06	Trigonometric integrals diagnostic	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete coverage.
IV/11	7	prob:iv11-dossier-07	Parameter differentiation diagnostic	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete coverage.
IV/11	8	prob:iv11-dossier-08	Branch-aware previews diagnostic	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete coverage.
IV/11	9	prob:iv11-dossier-09	Upper-half-plane residue method proof dossier	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete coverage.
IV/11	10	prob:iv11-dossier-10	Unit-circle substitution proof dossier	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete coverage.
IV/11	11	prob:iv11-dossier-11	Principal-value indentation rule proof dossier	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete coverage.
IV/11	12	prob:iv11-dossier-12	Chapter synthesis	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete coverage.
