chapter_code	dossier_index	dossier_label	dossier_title	origin	source_file	source_block_id	source_selector	source_topic	note
IV/13	2	prob:iv13-dossier-02	Homotopy viewpoint diagnostic	CORPUS_GUIDED	theory-of-complex-analysis-next.tex	T04.EXERCISE_CHILDREN	descendant-of(Rouché|Rouche)	problem|exercise|solution|worked problem	Retained corpus rule guided the canonical dossier; statement and solution newly authored.
IV/13	3	prob:iv13-dossier-03	Zero counting diagnostic	CORPUS_GUIDED	theory-of-complex-analysis-next.tex	T04.THEORY_CHILDREN	descendant-of(Rouché|Rouche)	definition|theorem|lemma|proposition|corollary|remark|warning|example	Retained corpus rule guided the canonical dossier; statement and solution newly authored.
IV/13	4	prob:iv13-dossier-04	Polynomial applications diagnostic	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete coverage.
IV/13	5	prob:iv13-dossier-05	Perturbation stability diagnostic	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete coverage.
IV/13	6	prob:iv13-dossier-06	Localization diagnostic	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete coverage.
IV/13	7	prob:iv13-dossier-07	Comparison choices diagnostic	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete coverage.
IV/13	8	prob:iv13-dossier-08	Multiplicity diagnostic	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete coverage.
IV/13	9	prob:iv13-dossier-09	Rouché theorem proof dossier	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete coverage.
IV/13	10	prob:iv13-dossier-10	Polynomial root localization proof dossier	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete coverage.
IV/13	11	prob:iv13-dossier-11	Perturbative persistence proof dossier	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete coverage.
IV/13	12	prob:iv13-dossier-12	Chapter synthesis	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete coverage.
IV/14	1	prob:iv14-dossier-01	Multivalued logarithm diagnostic	CORPUS_GUIDED	theory-of-algebraic-geometry-18.tex	T01.SECTION	branch|slit plane|root|logarithm	branches slit planes	Retained corpus rule guided the canonical dossier; statement and solution newly authored.
IV/14	2	prob:iv14-dossier-02	Branches diagnostic	CORPUS_GUIDED	theory-of-complex-analysis-next2.tex	T02.SECTION	branch|logarithm|root	branches logarithm roots	Retained corpus rule guided the canonical dossier; statement and solution newly authored.
IV/14	3	prob:iv14-dossier-03	Argument functions diagnostic	CORPUS_GUIDED	theory-of-disitrbutions.tex	T04.SECTION	branch cut|logarithm|keyhole	branch cuts	Retained corpus rule guided the canonical dossier; statement and solution newly authored.
IV/14	4	prob:iv14-dossier-04	Slit domains diagnostic	CORPUS_GUIDED	theory-of-algebraic-geometry-18.tex	T01.EXERCISE_CHILDREN	descendant-of(branch|slit plane|root|logarithm)	problem|exercise|solution|worked problem	Retained corpus rule guided the canonical dossier; statement and solution newly authored.
IV/14	5	prob:iv14-dossier-05	Nth roots diagnostic	CORPUS_GUIDED	theory-of-algebraic-geometry-18.tex	T01.THEORY_CHILDREN	descendant-of(branch|slit plane|root|logarithm)	definition|theorem|lemma|proposition|corollary|remark|warning|example	Retained corpus rule guided the canonical dossier; statement and solution newly authored.
IV/14	6	prob:iv14-dossier-06	Powers diagnostic	CORPUS_GUIDED	theory-of-complex-analysis-next2.tex	T02.EXERCISE_CHILDREN	descendant-of(branch|logarithm|root)	problem|exercise|solution|worked problem	Retained corpus rule guided the canonical dossier; statement and solution newly authored.
IV/14	7	prob:iv14-dossier-07	Monodromy diagnostic	CORPUS_GUIDED	theory-of-complex-analysis-next2.tex	T02.THEORY_CHILDREN	descendant-of(branch|logarithm|root)	definition|theorem|lemma|proposition|corollary|remark|warning|example	Retained corpus rule guided the canonical dossier; statement and solution newly authored.
IV/14	8	prob:iv14-dossier-08	Integral criterion diagnostic	CORPUS_GUIDED	theory-of-disitrbutions.tex	T04.EXERCISE_CHILDREN	descendant-of(branch cut|logarithm|keyhole)	problem|exercise|solution|worked problem	Retained corpus rule guided the canonical dossier; statement and solution newly authored.
IV/14	9	prob:iv14-dossier-09	Logarithm branch criterion proof dossier	CORPUS_GUIDED	theory-of-disitrbutions.tex	T04.THEORY_CHILDREN	descendant-of(branch cut|logarithm|keyhole)	definition|theorem|lemma|proposition|corollary|remark|warning|example	Retained corpus rule guided the canonical dossier; statement and solution newly authored.
IV/14	10	prob:iv14-dossier-10	Simply connected logarithm theorem proof dossier	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete coverage.
IV/14	11	prob:iv14-dossier-11	Root from logarithm proof dossier	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete coverage.
IV/14	12	prob:iv14-dossier-12	Chapter synthesis	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete coverage.
IV/15	1	prob:iv15-dossier-01	Germs diagnostic	CORPUS_GUIDED	theory-of-algebraic-geometry-18.tex	T02.SECTION	analytic continuation|monodromy	analytic continuation	Retained corpus rule guided the canonical dossier; statement and solution newly authored.
IV/15	2	prob:iv15-dossier-02	Direct continuation diagnostic	CORPUS_GUIDED	theory-of-complex-analysis-next2.tex	T03.SECTION	analytic continuation	analytic continuation	Retained corpus rule guided the canonical dossier; statement and solution newly authored.
IV/15	3	prob:iv15-dossier-03	Chains of continuation diagnostic	CORPUS_GUIDED	theory-of-algebraic-geometry-18.tex	T02.EXERCISE_CHILDREN	descendant-of(analytic continuation|monodromy)	problem|exercise|solution|worked problem	Retained corpus rule guided the canonical dossier; statement and solution newly authored.
IV/15	4	prob:iv15-dossier-04	Uniqueness diagnostic	CORPUS_GUIDED	theory-of-algebraic-geometry-18.tex	T02.THEORY_CHILDREN	descendant-of(analytic continuation|monodromy)	definition|theorem|lemma|proposition|corollary|remark|warning|example	Retained corpus rule guided the canonical dossier; statement and solution newly authored.
IV/15	5	prob:iv15-dossier-05	Continuation along paths diagnostic	CORPUS_GUIDED	theory-of-complex-analysis-next2.tex	T03.EXERCISE_CHILDREN	descendant-of(analytic continuation)	problem|exercise|solution|worked problem	Retained corpus rule guided the canonical dossier; statement and solution newly authored.
IV/15	6	prob:iv15-dossier-06	Natural boundaries diagnostic	CORPUS_GUIDED	theory-of-complex-analysis-next2.tex	T03.THEORY_CHILDREN	descendant-of(analytic continuation)	definition|theorem|lemma|proposition|corollary|remark|warning|example	Retained corpus rule guided the canonical dossier; statement and solution newly authored.
IV/15	7	prob:iv15-dossier-07	Singular obstruction diagnostic	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete coverage.
IV/15	8	prob:iv15-dossier-08	Monodromy preview diagnostic	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete coverage.
IV/15	9	prob:iv15-dossier-09	Uniqueness of analytic continuation proof dossier	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete coverage.
IV/15	10	prob:iv15-dossier-10	Continuation along a fixed chain is unique proof dossier	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete coverage.
IV/15	11	prob:iv15-dossier-11	Pathwise local uniqueness proof dossier	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete coverage.
IV/15	12	prob:iv15-dossier-12	Chapter synthesis	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete coverage.
IV/16	1	prob:iv16-dossier-01	Fractional linear maps diagnostic	CORPUS_GUIDED	theory-of-complex-analysis-maps.tex	T01.SECTION	Möbius|Mobius|linear fractional	Mobius transformations	Retained corpus rule guided the canonical dossier; statement and solution newly authored.
IV/16	2	prob:iv16-dossier-02	Matrix representation diagnostic	CORPUS_GUIDED	theory-of-complex-analysis-maps.tex	T01.EXERCISE_CHILDREN	descendant-of(Möbius|Mobius|linear fractional)	problem|exercise|solution|worked problem	Retained corpus rule guided the canonical dossier; statement and solution newly authored.
IV/16	3	prob:iv16-dossier-03	Composition diagnostic	CORPUS_GUIDED	theory-of-complex-analysis-maps.tex	T01.THEORY_CHILDREN	descendant-of(Möbius|Mobius|linear fractional)	definition|theorem|lemma|proposition|corollary|remark|warning|example	Retained corpus rule guided the canonical dossier; statement and solution newly authored.
IV/16	4	prob:iv16-dossier-04	Three-point normalization diagnostic	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete coverage.
IV/16	5	prob:iv16-dossier-05	Cross-ratio diagnostic	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete coverage.
IV/16	6	prob:iv16-dossier-06	Generalized circles diagnostic	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete coverage.
IV/16	7	prob:iv16-dossier-07	Elementary generators diagnostic	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete coverage.
IV/16	8	prob:iv16-dossier-08	Fixed points diagnostic	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete coverage.
IV/16	9	prob:iv16-dossier-09	Three-point theorem proof dossier	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete coverage.
IV/16	10	prob:iv16-dossier-10	Cross-ratio invariance proof dossier	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete coverage.
IV/16	11	prob:iv16-dossier-11	Generalized-circle preservation proof dossier	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete coverage.
IV/16	12	prob:iv16-dossier-12	Chapter synthesis	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete coverage.
IV/17	1	prob:iv17-dossier-01	Local conformality diagnostic	CORPUS_GUIDED	theory-of-complex-analysis-all-maps-all.tex	T04.SECTION	Möbius|Mobius|conformal|Schwarz-Christoffel	conformal maps	Retained corpus rule guided the canonical dossier; statement and solution newly authored.
IV/17	2	prob:iv17-dossier-02	Angle preservation diagnostic	CORPUS_GUIDED	theory-of-complex-analysis-all-maps-all2.tex	T04.SECTION	Möbius|Mobius|conformal|Schwarz-Christoffel	conformal maps	Retained corpus rule guided the canonical dossier; statement and solution newly authored.
IV/17	3	prob:iv17-dossier-03	Local inverse diagnostic	CORPUS_GUIDED	theory-of-complex-analysis-all-maps.tex	T04.SECTION	Möbius|Mobius|conformal|Schwarz-Christoffel	conformal maps	Retained corpus rule guided the canonical dossier; statement and solution newly authored.
IV/17	4	prob:iv17-dossier-04	Conformal equivalence diagnostic	CORPUS_GUIDED	theory-of-complex-analysis-all.tex	T04.SECTION	Möbius|Mobius|conformal|Schwarz-Christoffel	conformal maps	Retained corpus rule guided the canonical dossier; statement and solution newly authored.
IV/17	5	prob:iv17-dossier-05	Disk automorphisms diagnostic	CORPUS_GUIDED	theory-of-complex-analysis-maps.tex	T02.SECTION	conformal|Riemann mapping	conformal mapping	Retained corpus rule guided the canonical dossier; statement and solution newly authored.
IV/17	6	prob:iv17-dossier-06	Half-plane equivalence diagnostic	CORPUS_GUIDED	theory-of-complex-analysis-all-maps-all.tex	T04.EXERCISE_CHILDREN	descendant-of(Möbius|Mobius|conformal|Schwarz-Christoffel)	problem|exercise|solution|worked problem	Retained corpus rule guided the canonical dossier; statement and solution newly authored.
IV/17	7	prob:iv17-dossier-07	Schwarz lemma diagnostic	CORPUS_GUIDED	theory-of-complex-analysis-all-maps-all.tex	T04.THEORY_CHILDREN	descendant-of(Möbius|Mobius|conformal|Schwarz-Christoffel)	definition|theorem|lemma|proposition|corollary|remark|warning|example	Retained corpus rule guided the canonical dossier; statement and solution newly authored.
IV/17	8	prob:iv17-dossier-08	Holomorphic maps are conformal off critical points proof dossier	CORPUS_GUIDED	theory-of-complex-analysis-all-maps-all2.tex	T04.EXERCISE_CHILDREN	descendant-of(Möbius|Mobius|conformal|Schwarz-Christoffel)	problem|exercise|solution|worked problem	Retained corpus rule guided the canonical dossier; statement and solution newly authored.
IV/17	9	prob:iv17-dossier-09	Schwarz lemma proof dossier	CORPUS_GUIDED	theory-of-complex-analysis-all-maps-all2.tex	T04.THEORY_CHILDREN	descendant-of(Möbius|Mobius|conformal|Schwarz-Christoffel)	definition|theorem|lemma|proposition|corollary|remark|warning|example	Retained corpus rule guided the canonical dossier; statement and solution newly authored.
IV/17	10	prob:iv17-dossier-10	Automorphisms of the disk proof dossier	CORPUS_GUIDED	theory-of-complex-analysis-all-maps.tex	T04.EXERCISE_CHILDREN	descendant-of(Möbius|Mobius|conformal|Schwarz-Christoffel)	problem|exercise|solution|worked problem	Retained corpus rule guided the canonical dossier; statement and solution newly authored.
IV/17	11	prob:iv17-dossier-11	Normalized Riemann-map uniqueness proof dossier	CORPUS_GUIDED	theory-of-complex-analysis-all-maps.tex	T04.THEORY_CHILDREN	descendant-of(Möbius|Mobius|conformal|Schwarz-Christoffel)	definition|theorem|lemma|proposition|corollary|remark|warning|example	Retained corpus rule guided the canonical dossier; statement and solution newly authored.
IV/17	12	prob:iv17-dossier-12	Chapter synthesis	CORPUS_GUIDED	theory-of-complex-analysis-all.tex	T04.EXERCISE_CHILDREN	descendant-of(Möbius|Mobius|conformal|Schwarz-Christoffel)	problem|exercise|solution|worked problem	Retained corpus rule guided the canonical dossier; statement and solution newly authored.
IV/18	1	prob:iv18-dossier-01	Polygonal target diagnostic	CORPUS_GUIDED	theory-of-complex-analysis-maps.tex	T03.SECTION	Schwarz|Christoffel	Schwarz-Christoffel	Retained corpus rule guided the canonical dossier; statement and solution newly authored.
IV/18	2	prob:iv18-dossier-02	Derivative form diagnostic	CORPUS_GUIDED	theory-of-complex-analysis-maps.tex	T03.EXERCISE_CHILDREN	descendant-of(Schwarz|Christoffel)	problem|exercise|solution|worked problem	Retained corpus rule guided the canonical dossier; statement and solution newly authored.
IV/18	3	prob:iv18-dossier-03	Turning angles diagnostic	CORPUS_GUIDED	theory-of-complex-analysis-maps.tex	T03.THEORY_CHILDREN	descendant-of(Schwarz|Christoffel)	definition|theorem|lemma|proposition|corollary|remark|warning|example	Retained corpus rule guided the canonical dossier; statement and solution newly authored.
IV/18	4	prob:iv18-dossier-04	Integration diagnostic	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete coverage.
IV/18	5	prob:iv18-dossier-05	Prevertices diagnostic	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete coverage.
IV/18	6	prob:iv18-dossier-06	Normalization diagnostic	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete coverage.
IV/18	7	prob:iv18-dossier-07	Rectangles diagnostic	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete coverage.
IV/18	8	prob:iv18-dossier-08	Slits and degenerate polygons diagnostic	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete coverage.
IV/18	9	prob:iv18-dossier-09	Angle-exponent relation proof dossier	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete coverage.
IV/18	10	prob:iv18-dossier-10	Sum of exponents proof dossier	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete coverage.
IV/18	11	prob:iv18-dossier-11	Affine freedom proof dossier	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete coverage.
IV/18	12	prob:iv18-dossier-12	Chapter synthesis	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete coverage.
