chapter_code	dossier_index	dossier_label	dossier_title	origin	source_file	source_block_id	source_selector	source_topic	note
III/02	8	prob:iii02-dossier-08	Composition diagnostic	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
III/02	9	prob:iii02-dossier-09	Pointwise limit theorem proof dossier	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
III/02	10	prob:iii02-dossier-10	Algebra closure proof dossier	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
III/02	11	prob:iii02-dossier-11	Simple approximation proof dossier	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
III/02	12	prob:iii02-dossier-12	Chapter synthesis	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
III/03	1	prob:iii03-dossier-01	Simple-function integral diagnostic	CORPUS_GUIDED	theory-of-analysis-functions.tex	T03.SECTION	Lebesgue integral|simple function	Lebesgue integral	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
III/03	2	prob:iii03-dossier-02	Nonnegative functions diagnostic	CORPUS_GUIDED	theory-of-analysis-functions.tex	T03.EXERCISE_CHILDREN	descendant-of(Lebesgue integral|simple function)	problem|exercise|solution|worked problem	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
III/03	3	prob:iii03-dossier-03	Positive and negative parts diagnostic	CORPUS_GUIDED	theory-of-analysis-functions.tex	T03.THEORY_CHILDREN	descendant-of(Lebesgue integral|simple function)	definition|theorem|lemma|proposition|corollary|remark|warning|example	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
III/03	4	prob:iii03-dossier-04	Integrable functions diagnostic	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
III/03	5	prob:iii03-dossier-05	Monotonicity diagnostic	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
III/03	6	prob:iii03-dossier-06	Linearity diagnostic	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
III/03	7	prob:iii03-dossier-07	Null-set invariance diagnostic	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
III/03	8	prob:iii03-dossier-08	Integrals over sets diagnostic	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
III/03	9	prob:iii03-dossier-09	Absolute integral inequality proof dossier	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
III/03	10	prob:iii03-dossier-10	Zero integral criterion proof dossier	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
III/03	11	prob:iii03-dossier-11	Linearity proof dossier	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
III/03	12	prob:iii03-dossier-12	Chapter synthesis	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
III/04	1	prob:iii04-dossier-01	Monotone convergence diagnostic	CORPUS_GUIDED	theory-of-analysis-functions.tex	T04.SECTION	monotone convergence|dominated convergence|Fatou	convergence theorems	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
III/04	2	prob:iii04-dossier-02	Fatou's lemma diagnostic	CORPUS_GUIDED	theory-of-analysis-functions.tex	T04.EXERCISE_CHILDREN	descendant-of(monotone convergence|dominated convergence|Fatou)	problem|exercise|solution|worked problem	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
III/04	3	prob:iii04-dossier-03	Dominated convergence diagnostic	CORPUS_GUIDED	theory-of-analysis-functions.tex	T04.THEORY_CHILDREN	descendant-of(monotone convergence|dominated convergence|Fatou)	definition|theorem|lemma|proposition|corollary|remark|warning|example	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
III/04	4	prob:iii04-dossier-04	Almost-everywhere convergence diagnostic	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
III/04	5	prob:iii04-dossier-05	Convergence in measure diagnostic	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
III/04	6	prob:iii04-dossier-06	$L^1$ convergence diagnostic	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
III/04	7	prob:iii04-dossier-07	Series applications diagnostic	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
III/04	8	prob:iii04-dossier-08	Counterexamples diagnostic	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
III/04	9	prob:iii04-dossier-09	Monotone convergence theorem proof dossier	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
III/04	10	prob:iii04-dossier-10	Fatou's lemma proof dossier	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
III/04	11	prob:iii04-dossier-11	Dominated convergence theorem proof dossier	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
III/04	12	prob:iii04-dossier-12	Chapter synthesis	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
III/05	1	prob:iii05-dossier-01	Product sigma-algebra diagnostic	CORPUS_GUIDED	theory-of-analysis-functions.tex	T05.SECTION	product measure|Fubini|Tonelli	product measures Fubini	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
III/05	2	prob:iii05-dossier-02	Product measures diagnostic	CORPUS_GUIDED	theory-of-analysis-functions.tex	T05.EXERCISE_CHILDREN	descendant-of(product measure|Fubini|Tonelli)	problem|exercise|solution|worked problem	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
III/05	3	prob:iii05-dossier-03	Sections of sets diagnostic	CORPUS_GUIDED	theory-of-analysis-functions.tex	T05.THEORY_CHILDREN	descendant-of(product measure|Fubini|Tonelli)	definition|theorem|lemma|proposition|corollary|remark|warning|example	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
III/05	4	prob:iii05-dossier-04	Sections of functions diagnostic	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
III/05	5	prob:iii05-dossier-05	Tonelli theorem diagnostic	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
III/05	6	prob:iii05-dossier-06	Fubini theorem diagnostic	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
III/05	7	prob:iii05-dossier-07	Changing order diagnostic	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
III/05	8	prob:iii05-dossier-08	Applications diagnostic	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
III/05	9	prob:iii05-dossier-09	Tonelli theorem proof dossier	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
III/05	10	prob:iii05-dossier-10	Fubini theorem proof dossier	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
III/05	11	prob:iii05-dossier-11	Rectangle rule proof dossier	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
III/05	12	prob:iii05-dossier-12	Chapter synthesis	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
III/06	1	prob:iii06-dossier-01	Almost-everywhere classes diagnostic	CORPUS_GUIDED	theory-of-analysis-functions.tex	T06.SECTION	L^p|Lp space	Lp spaces	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
III/06	2	prob:iii06-dossier-02	$L^p$ norms diagnostic	CORPUS_GUIDED	theory-of-analysis-functions.tex	T06.EXERCISE_CHILDREN	descendant-of(L^p|Lp space)	problem|exercise|solution|worked problem	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
III/06	3	prob:iii06-dossier-03	Essential supremum diagnostic	CORPUS_GUIDED	theory-of-analysis-functions.tex	T06.THEORY_CHILDREN	descendant-of(L^p|Lp space)	definition|theorem|lemma|proposition|corollary|remark|warning|example	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
III/06	4	prob:iii06-dossier-04	Vector-space structure diagnostic	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
III/06	5	prob:iii06-dossier-05	Completeness diagnostic	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
III/06	6	prob:iii06-dossier-06	Finite-measure inclusions diagnostic	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
III/06	7	prob:iii06-dossier-07	Convergence in measure diagnostic	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
III/06	8	prob:iii06-dossier-08	Approximation diagnostic	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
III/06	9	prob:iii06-dossier-09	Norm-zero criterion proof dossier	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
III/06	10	prob:iii06-dossier-10	Finite-measure inclusion proof dossier	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
III/06	11	prob:iii06-dossier-11	Completeness of $L^p$ proof dossier	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
III/06	12	prob:iii06-dossier-12	Chapter synthesis	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
III/07	1	prob:iii07-dossier-01	Conjugate exponents diagnostic	CORPUS_GUIDED	theory-of-analysis-functions.tex	T07.SECTION	Hölder|Holder|Minkowski|interpolation	Holder Minkowski interpolation	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
III/07	2	prob:iii07-dossier-02	Young inequality diagnostic	CORPUS_GUIDED	theory-of-analysis-functions.tex	T07.EXERCISE_CHILDREN	descendant-of(Hölder|Holder|Minkowski|interpolation)	problem|exercise|solution|worked problem	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
III/07	3	prob:iii07-dossier-03	Hölder inequality diagnostic	CORPUS_GUIDED	theory-of-analysis-functions.tex	T07.THEORY_CHILDREN	descendant-of(Hölder|Holder|Minkowski|interpolation)	definition|theorem|lemma|proposition|corollary|remark|warning|example	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
III/07	4	prob:iii07-dossier-04	Minkowski inequality diagnostic	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
III/07	5	prob:iii07-dossier-05	Equality cases diagnostic	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
III/07	6	prob:iii07-dossier-06	Discrete versions diagnostic	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
III/07	7	prob:iii07-dossier-07	Interpolation of norms diagnostic	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
III/07	8	prob:iii07-dossier-08	Operator interpolation preview diagnostic	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
III/07	9	prob:iii07-dossier-09	Hölder inequality proof dossier	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
III/07	10	prob:iii07-dossier-10	Minkowski inequality proof dossier	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
III/07	11	prob:iii07-dossier-11	Log-convex interpolation proof dossier	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
III/07	12	prob:iii07-dossier-12	Chapter synthesis	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
III/08	1	prob:iii08-dossier-01	Convergence in measure diagnostic	CORPUS_GUIDED	theory-of-analysis-functions.tex	T08.SECTION	Egorov|Vitali|weak-L|weak L	Egorov Vitali weak Lp	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
III/08	2	prob:iii08-dossier-02	Egorov theorem diagnostic	CORPUS_GUIDED	theory-of-analysis-functions.tex	T08.EXERCISE_CHILDREN	descendant-of(Egorov|Vitali|weak-L|weak L)	problem|exercise|solution|worked problem	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
III/08	3	prob:iii08-dossier-03	Uniform integrability diagnostic	CORPUS_GUIDED	theory-of-analysis-functions.tex	T08.THEORY_CHILDREN	descendant-of(Egorov|Vitali|weak-L|weak L)	definition|theorem|lemma|proposition|corollary|remark|warning|example	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
III/08	4	prob:iii08-dossier-04	Vitali convergence diagnostic	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
III/08	5	prob:iii08-dossier-05	Weak-$L^p$ diagnostic	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
III/08	6	prob:iii08-dossier-06	Chebyshev inequality diagnostic	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
III/08	7	prob:iii08-dossier-07	Subsequence extraction diagnostic	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
III/08	8	prob:iii08-dossier-08	Borderline behavior diagnostic	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
III/08	9	prob:iii08-dossier-09	Egorov theorem proof dossier	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
III/08	10	prob:iii08-dossier-10	Chebyshev inequality proof dossier	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
III/08	11	prob:iii08-dossier-11	Vitali convergence principle proof dossier	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
III/08	12	prob:iii08-dossier-12	Chapter synthesis	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
