chapter_code	dossier_index	dossier_label	dossier_title	origin	source_file	source_block_id	source_selector	source_topic	note
III/24	2	prob:iii24-dossier-02	Convolution solution diagnostic	CORPUS_GUIDED	theory-of-analysis-FD2.tex	T06.SECTION	fundamental solution|Yukawa|Helmholtz|Laplace	fundamental solutions	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
III/24	3	prob:iii24-dossier-03	Laplacian kernels diagnostic	CORPUS_GUIDED	wiki-green.tex	T01.SECTION	fundamental solution|delta source	fundamental solutions	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
III/24	4	prob:iii24-dossier-04	Heat kernel diagnostic	CORPUS_GUIDED	theory-of-analysis-FD.tex	T08.EXERCISE_CHILDREN	descendant-of(fundamental solution|Yukawa|Laplace operator|Helmholtz)	problem|exercise|solution|worked problem	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
III/24	5	prob:iii24-dossier-05	Wave kernels diagnostic	CORPUS_GUIDED	theory-of-analysis-FD.tex	T08.THEORY_CHILDREN	descendant-of(fundamental solution|Yukawa|Laplace operator|Helmholtz)	definition|theorem|lemma|proposition|corollary|remark|warning|example	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
III/24	6	prob:iii24-dossier-06	Distributional verification diagnostic	CORPUS_GUIDED	theory-of-analysis-FD2.tex	T06.EXERCISE_CHILDREN	descendant-of(fundamental solution|Yukawa|Helmholtz|Laplace)	problem|exercise|solution|worked problem	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
III/24	7	prob:iii24-dossier-07	Nonuniqueness diagnostic	CORPUS_GUIDED	theory-of-analysis-FD2.tex	T06.THEORY_CHILDREN	descendant-of(fundamental solution|Yukawa|Helmholtz|Laplace)	definition|theorem|lemma|proposition|corollary|remark|warning|example	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
III/24	8	prob:iii24-dossier-08	Regularity away from the pole diagnostic	CORPUS_GUIDED	wiki-green.tex	T01.EXERCISE_CHILDREN	descendant-of(fundamental solution|delta source)	problem|exercise|solution|worked problem	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
III/24	9	prob:iii24-dossier-09	Convolution inversion proof dossier	CORPUS_GUIDED	wiki-green.tex	T01.THEORY_CHILDREN	descendant-of(fundamental solution|delta source)	definition|theorem|lemma|proposition|corollary|remark|warning|example	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
III/24	10	prob:iii24-dossier-10	Newtonian fundamental solution proof dossier	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
III/24	11	prob:iii24-dossier-11	Smoothness off the singularity proof dossier	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
III/24	12	prob:iii24-dossier-12	Chapter synthesis	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
III/25	1	prob:iii25-dossier-01	Green function definition diagnostic	CORPUS_GUIDED	theory-of-analysis-FD2.tex	T07.SECTION	Green function|Green's function	Green functions	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
III/25	2	prob:iii25-dossier-02	Singular plus regular decomposition diagnostic	CORPUS_GUIDED	wiki-green.tex	T02.SECTION	Green function|Green's function	Green functions	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
III/25	3	prob:iii25-dossier-03	Representation formula diagnostic	CORPUS_GUIDED	theory-of-analysis-FD2.tex	T07.EXERCISE_CHILDREN	descendant-of(Green function|Green's function)	problem|exercise|solution|worked problem	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
III/25	4	prob:iii25-dossier-04	Symmetry diagnostic	CORPUS_GUIDED	theory-of-analysis-FD2.tex	T07.THEORY_CHILDREN	descendant-of(Green function|Green's function)	definition|theorem|lemma|proposition|corollary|remark|warning|example	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
III/25	5	prob:iii25-dossier-05	Positivity diagnostic	CORPUS_GUIDED	wiki-green.tex	T02.EXERCISE_CHILDREN	descendant-of(Green function|Green's function)	problem|exercise|solution|worked problem	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
III/25	6	prob:iii25-dossier-06	One-dimensional construction diagnostic	CORPUS_GUIDED	wiki-green.tex	T02.THEORY_CHILDREN	descendant-of(Green function|Green's function)	definition|theorem|lemma|proposition|corollary|remark|warning|example	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
III/25	7	prob:iii25-dossier-07	Boundary dependence diagnostic	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
III/25	8	prob:iii25-dossier-08	Operator inverse viewpoint diagnostic	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
III/25	9	prob:iii25-dossier-09	Green representation proof dossier	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
III/25	10	prob:iii25-dossier-10	Symmetry for self-adjoint problems proof dossier	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
III/25	11	prob:iii25-dossier-11	Derivative jump in one dimension proof dossier	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
III/25	12	prob:iii25-dossier-12	Chapter synthesis	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
III/26	1	prob:iii26-dossier-01	Sturm--Liouville operator diagnostic	CORPUS_GUIDED	Exercise_1_2_append.tex	S01	subsection* Exercise 1.2|periodic Green	Exercise 1.2 periodic Green function	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
III/26	2	prob:iii26-dossier-02	Homogeneous fundamental solutions diagnostic	CORPUS_GUIDED	wiki-green.tex	T03.SECTION	Sturm|Liouville|Green kernel	Sturm-Liouville	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
III/26	3	prob:iii26-dossier-03	Wronskian structure diagnostic	CORPUS_GUIDED	wiki-green.tex	T03.EXERCISE_CHILDREN	descendant-of(Sturm|Liouville|Green kernel)	problem|exercise|solution|worked problem	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
III/26	4	prob:iii26-dossier-04	Piecewise kernel diagnostic	CORPUS_GUIDED	wiki-green.tex	T03.THEORY_CHILDREN	descendant-of(Sturm|Liouville|Green kernel)	definition|theorem|lemma|proposition|corollary|remark|warning|example	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
III/26	5	prob:iii26-dossier-05	Matching conditions diagnostic	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
III/26	6	prob:iii26-dossier-06	Self-adjoint symmetry diagnostic	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
III/26	7	prob:iii26-dossier-07	Eigenfunction expansion diagnostic	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
III/26	8	prob:iii26-dossier-08	Resonance diagnostic	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
III/26	9	prob:iii26-dossier-09	Green-kernel construction proof dossier	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
III/26	10	prob:iii26-dossier-10	Symmetry proof dossier	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
III/26	11	prob:iii26-dossier-11	Spectral resolvent expansion proof dossier	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
III/26	12	prob:iii26-dossier-12	Chapter synthesis	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
III/27	1	prob:iii27-dossier-01	Elliptic operators diagnostic	CORPUS_GUIDED	wiki-green.tex	T04.SECTION	elliptic|maximum principle|Laplace	elliptic maximum principles	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
III/27	2	prob:iii27-dossier-02	Weak maximum principle diagnostic	CORPUS_GUIDED	wiki-green.tex	T04.EXERCISE_CHILDREN	descendant-of(elliptic|maximum principle|Laplace)	problem|exercise|solution|worked problem	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
III/27	3	prob:iii27-dossier-03	Strong maximum principle diagnostic	CORPUS_GUIDED	wiki-green.tex	T04.THEORY_CHILDREN	descendant-of(elliptic|maximum principle|Laplace)	definition|theorem|lemma|proposition|corollary|remark|warning|example	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
III/27	4	prob:iii27-dossier-04	Comparison principle diagnostic	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
III/27	5	prob:iii27-dossier-05	Uniqueness diagnostic	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
III/27	6	prob:iii27-dossier-06	Hopf boundary lemma diagnostic	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
III/27	7	prob:iii27-dossier-07	Positivity preservation diagnostic	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
III/27	8	prob:iii27-dossier-08	Barriers diagnostic	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
III/27	9	prob:iii27-dossier-09	Weak maximum principle proof dossier	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
III/27	10	prob:iii27-dossier-10	Comparison principle proof dossier	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
III/27	11	prob:iii27-dossier-11	Dirichlet uniqueness proof dossier	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
III/27	12	prob:iii27-dossier-12	Chapter synthesis	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
III/28	1	prob:iii28-dossier-01	Symbol of an operator diagnostic	CORPUS_GUIDED	theory-of-analysis-FD2.tex	T08.SECTION	PDE|partial differential|spectral method	spectral/transform PDE	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
III/28	2	prob:iii28-dossier-02	Elliptic multipliers diagnostic	CORPUS_GUIDED	theory-of-disitrbutions.tex	T05.SECTION	Laplace transform|Fourier transform	transform methods	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
III/28	3	prob:iii28-dossier-03	Heat equation diagnostic	CORPUS_GUIDED	wiki-green.tex	T05.SECTION	eigenfunction expansion|Fourier transform|spectral	spectral transform methods	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
III/28	4	prob:iii28-dossier-04	Wave equation diagnostic	CORPUS_GUIDED	theory-of-analysis-FD2.tex	T08.EXERCISE_CHILDREN	descendant-of(PDE|partial differential|spectral method)	problem|exercise|solution|worked problem	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
III/28	5	prob:iii28-dossier-05	Poisson equation diagnostic	CORPUS_GUIDED	theory-of-analysis-FD2.tex	T08.THEORY_CHILDREN	descendant-of(PDE|partial differential|spectral method)	definition|theorem|lemma|proposition|corollary|remark|warning|example	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
III/28	6	prob:iii28-dossier-06	Eigenfunction expansions diagnostic	CORPUS_GUIDED	theory-of-disitrbutions.tex	T05.EXERCISE_CHILDREN	descendant-of(Laplace transform|Fourier transform)	problem|exercise|solution|worked problem	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
III/28	7	prob:iii28-dossier-07	Semigroups diagnostic	CORPUS_GUIDED	theory-of-disitrbutions.tex	T05.THEORY_CHILDREN	descendant-of(Laplace transform|Fourier transform)	definition|theorem|lemma|proposition|corollary|remark|warning|example	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
III/28	8	prob:iii28-dossier-08	Boundary and whole-space synthesis diagnostic	CORPUS_GUIDED	wiki-green.tex	T05.EXERCISE_CHILDREN	descendant-of(eigenfunction expansion|Fourier transform|spectral)	problem|exercise|solution|worked problem	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
III/28	9	prob:iii28-dossier-09	Heat transform solution proof dossier	CORPUS_GUIDED	wiki-green.tex	T05.THEORY_CHILDREN	descendant-of(eigenfunction expansion|Fourier transform|spectral)	definition|theorem|lemma|proposition|corollary|remark|warning|example	Retained corpus rule guided the canonical dossier; statement and solution are newly authored.
III/28	10	prob:iii28-dossier-10	Spectral heat expansion proof dossier	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
III/28	11	prob:iii28-dossier-11	Resolvent diagonalization proof dossier	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
III/28	12	prob:iii28-dossier-12	Chapter synthesis	FRESH_CANONICAL	-	-	-	-	Fresh canonical dossier added to complete the chapter contract.
